 ,snm_1,snm_2,snm_3,snm_4,snm_5,snm_6,snm_7,snm_8,snm_9,snm_10,snm_11,snm_12,snm_13,snm_14,snm_15,snm_16,snm_17,snm_18
RF02440#LQXD01000084.1/13844-13897#subopt1,   3.12181,   1.43042,   1.29626,  -1.32256,  0.266344,   1.82606,  0.307946, -0.230277,   1.20734,  -0.24379, -0.379736,  0.274537, -0.300926,0.00765988,  0.269281, -0.396089, -0.479985, -0.116187
RF02440#LQXD01000084.1/13844-13897#subopt2,   3.10549,   1.26295,    1.5206,  -1.60415,  0.417391,   1.89158,  0.101926,   0.35616,  0.723149, -0.558621, 0.0228179,  0.528659, -0.185479, 0.0452056,  0.632788,-0.0801065, -0.320667,-0.0843769
RF02440#LQXD01000084.1/13844-13897#subopt3,  3.01733,  1.44435,  1.16777, -1.33594, 0.403295,  1.49635,  0.34106, 0.010098,  1.16782, 0.025288,-0.320253, 0.412777, -0.32553,0.0311712, 0.139775,-0.429564,-0.224718,-0.195793
RF02440#LQXD01000084.1/13844-13897#subopt4,   3.08432,   1.35822,   1.27402, -0.919784,   0.13964,    1.3761,  0.818356, -0.976882,  0.307648, -0.554314,  -0.37136, -0.293646,-0.0614361,  0.264797,  0.189444,  -1.15479, 0.0600947,   0.28482
RF01695#CP001068.1/10238-10328#subopt0,    3.7853,   0.63333,   1.72978,  0.698558, -0.225712,   0.67719,  0.059329,  0.913653,  -0.65753, -0.722994,  0.624028,  0.907773, -0.427302, -0.174236, -0.245363, -0.375789, 0.0504261,-0.0658848
RF01695#CP001068.1/10238-10328#subopt1,  3.76038, 0.655287,  1.60719, 0.731802, 0.156543, 0.200377, -0.40901,  1.05995,-0.705342, -1.02883,-0.557211, 0.924618,-0.281087,  0.12628,-0.313708,-0.209064,  0.26431,0.0229764
RF01695#CP001068.1/10238-10328#subopt2,   3.59229,  0.558029,   1.06544,  -1.84254,  0.401603,  0.743679,  -0.24627,  0.227337,-0.0392646, -0.447875,  0.340215,  0.589952, -0.513017, -0.328969, -0.686123, -0.355308, -0.263844, -0.299151
RF01695#CP001068.1/10238-10328#subopt3,  3.37696, 0.453337, 0.524767, -1.27261,  0.37203, 0.393146,-0.528613, 0.416118,-0.431865,-0.473759, 0.363255,  0.78693,-0.496093,-0.653251,-0.614762,-0.466975,-0.245928,-0.194124
RF01695#CP001068.1/10238-10328#subopt4,  3.96761, 0.233059,  0.28798,-0.127726,  0.26902, 0.144965,-0.105657, 0.799961,  0.63009,-0.428737,-0.248978,  0.38647,-0.610038,-0.632701, 0.356867, -1.12047,  0.23562,-0.692031
RF01695#CT573326.1/1493171-1493081#subopt0,   4.10089,  0.741392, -0.159926,  -1.03037,  0.592473,-0.0660608,   1.26405,   0.53713, -0.947201, 0.0190397, -0.265055,  0.690158,  0.333272,  0.160142,  0.120746, -0.281809,  0.489669, -0.225145
RF01695#CT573326.1/1493171-1493081#subopt1,  3.96755, 0.900662,-0.359996, -1.11892,  1.56998,-0.917677,  1.51688,-0.280462,-0.782698,-0.228078,-0.556163,-0.385826, 0.606396, 0.220233,-0.501829,-0.278765, 0.498508,-0.236177
RF01695#CT573326.1/1493171-1493081#subopt2,   4.07125,   0.82489,-0.0212419,  -1.36462,   1.08735, -0.682545,  0.940849,   0.49486, -0.822241, -0.182855, -0.502545,  0.106766,   0.56725,  0.235138,-0.0120692, -0.351968,  0.589061, -0.704408
RF01695#CT573326.1/1493171-1493081#subopt3,  3.61198, 0.748101, 0.106469, -1.08763,  1.19318, 0.169813,-0.233711,-0.187225,-0.977687,-0.507847,-0.856034, 0.404265, 0.252144,-0.374462,-0.112959,-0.163233, 0.339964, 0.237559
RF01695#CT573326.1/1493171-1493081#subopt4,  4.22913, 0.302464,-0.180638,-0.284454,  1.09077, 0.112568, 0.330637, 0.335462,-0.532909, -1.31613, -1.33615, 0.140367, 0.390826,-0.537315,0.0189869,0.0361211, 0.514099,-0.480353
RF01695#CP001798.1/974535-974621#subopt0,    4.4593,   0.22028,    1.2217, -0.693878,  0.695133,  0.556691,-0.0202894,  0.716637, -0.182271, -0.797872,  -1.10395, -0.211653,  0.151283, -0.457596,  0.124193, -0.264658,-0.0421021, -0.493235
RF01695#CP001798.1/974535-974621#subopt1,   4.17354,  0.359772,  0.767577, -0.303215,   1.03637, 0.0538917, 0.0512223, 0.0723356, -0.338919,  -1.00552, -0.137343, -0.673416,  0.297109, -0.682106,   0.37653, -0.670609,-0.0118329, -0.316957
RF01695#CP001798.1/974535-974621#subopt2,  4.34258,0.0504923,-0.231034, -1.52898, 0.792676, 0.490224,-0.632326, 0.466081,-0.922916,-0.674054, -0.80107, 0.108695, 0.191981,-0.733859, 0.170506, -0.18128, -0.18016,0.0114825
RF01695#CP001798.1/974535-974621#subopt3,   4.24482,  0.264711,  0.702353, -0.239992,  0.567827,   1.04078,  0.218915,   0.43799, -0.205019, -0.573143,-0.0322811, 0.0917228,-0.0998022, -0.502661,  0.556792,  -0.39639, -0.180297, -0.423734
RF01695#CP001798.1/974535-974621#subopt4,   4.25187,  0.423864,  0.473075, -0.109379,  0.628917,  0.270484, 0.0834661,  0.366699, 0.0242564, -0.831239,  -1.26895,-0.0331803,  0.161843, -0.694048,  -0.12118, -0.534287, -0.184592, -0.385875
RF01695#CP003880.1/163031-162945#subopt0,   2.84884,   1.27783,   1.47918,  -1.46229,  0.626918,  0.737947,  0.258234,  0.149003, 0.0979129, -0.738073, -0.176129, 0.0309083,  0.254246,  0.129028,  0.364845, -0.512581,  0.566524,-0.0934039
RF01695#CP003880.1/163031-162945#subopt1,  4.38581,0.0424916,-0.017256, 0.225071,-0.130064,  1.19039, 0.767041, 0.811379, -0.68709,-0.682236,-0.446448, 0.816041,-0.163935,-0.162651,  0.56964,-0.238553, 0.225179,-0.190339
RF01695#CP003880.1/163031-162945#subopt2,  4.38189, 0.134691, 0.137119,0.0497363, 0.513647,0.0679984,0.0920604, 0.997979,-0.828138, -1.34964, -1.08393, 0.273894, 0.354674,-0.309684, 0.369029,-0.202948, 0.338705,-0.355097
RF01695#CP003880.1/163031-162945#subopt3,   2.55254,   1.31237,  0.626373,  -0.87422,  0.728066, 0.0424381,  0.474312,  0.661323, -0.172684, -0.163413,  0.102564,-0.0277319,  0.384773,  0.576187,-0.0284502, -0.449949,   0.60788, -0.330477
RF01695#CP003880.1/163031-162945#subopt4,   2.54208,    1.2485,  0.886595,  -0.99154,  0.396957,  0.751313, -0.225096,  0.804353,-0.0361999, -0.570767, -0.293789,   0.68413, 0.0254365, -0.291113,  0.520453, -0.420552,  0.495559,-0.0185173
RF01695#AP013068.1/3464935-3465025#subopt0,    3.5736,  0.657691, -0.157306,  -1.10581,  0.623083,  0.209381,  0.255836,  0.530331, -0.691927, -0.980515, -0.829874,  0.200289,    0.3276, -0.283342,  0.433416, -0.480598,  0.144499,-0.0940377
RF01695#AP013068.1/3464935-3465025#subopt1,  4.29773, 0.139439,-0.804495, -1.29024, 0.469274, 0.287383, 0.182346, 0.552444,-0.734091, -1.69849, -1.62047, 0.121186,  0.54822,-0.155097, 0.588788,-0.700018,-0.125077,0.0903048
RF01695#AP013068.1/3464935-3465025#subopt2,   3.78548,  0.496059,  0.142246,  -1.41667,  0.753286, 0.0868536,  0.907113, -0.328639, -0.609084, -0.975173, -0.830793, -0.610162,   0.29266,   -0.3349, -0.181359,  -0.50852,-0.0285622, -0.173305
RF01695#AP013068.1/3464935-3465025#subopt3,    4.4807,-0.0387431, -0.586437,   -1.7281,    0.4985, -0.356384,   1.24451,   0.10005, -0.234006,  -1.02363, -0.692703, -0.878219,  0.129941,  0.300158,  0.136586, -0.772441,  0.130163,   0.13839
RF01695#AP013068.1/3464935-3465025#subopt4,   4.50963,-0.0221873, -0.504942,  -1.60109,  0.599476,  0.164855,  0.833622, -0.306525, -0.651246,  -1.69315,  -1.62139, -0.689261,  0.513278, -0.206655,-0.0259842, -0.727939, -0.298135, 0.0110375
RF03161#URS0001A233B4_12908/1-63#subopt0,  2.96827,  1.28113,  1.02982,-0.885679, 0.646993, 0.578407,   1.3559, -0.85949, 0.284099, 0.253836,-0.194532, 0.451136, -0.19574,  0.23829,-0.262405,-0.990673, 0.733759,-0.469055
RF03161#URS0001A233B4_12908/1-63#subopt1,   2.94523,   1.33638,  0.982266, -0.890186,   0.90933,  0.711322,   1.47965,  -1.03054,  0.401984,   0.56571, -0.326825,  0.281295, -0.228586, 0.0507777, -0.317279, -0.591195,   1.01937,-0.0977496
RF03161#URS0001A233B4_12908/1-63#subopt2,  3.70791,  1.00541,  1.50114, 0.561341, 0.782499, 0.671559,     1.51,-0.804131, 0.109219,  1.00622,-0.249869, 0.543546,-0.451124, 0.186409,-0.137946,-0.738611, 0.749655,-0.134588
RF03161#URS0001A233B4_12908/1-63#subopt3,   3.03095,   1.39204,   1.04844, -0.954928,  0.798383,  0.484353,  0.811544, -0.737997,  0.346099, -0.574847,  -1.31781,-0.0120442,  0.114407, 0.0122185, -0.485634, -0.602648,  0.636617, 0.0452293
RF03161#URS0001A233B4_12908/1-63#subopt4,    3.05548,    1.35912,      1.151,  -0.853382,   0.570199,    1.08761,    1.12606,   -1.13529,   0.488169,  -0.051933,  -0.358085,  0.0753109,  -0.196024,   0.179385, -0.0810999,  -0.782283,    0.51383,-0.00612956
RF03161#CP018153.1/1620386-1620448#subopt0,  3.64513,  1.68094, -1.13911,-0.189619, -0.15396,-0.479566, 0.855221,-0.686496,-0.357789, 0.456005, 0.470805, 0.781479, 0.411254,-0.951472,  0.46524,-0.894492, 0.234996,-0.352531
RF03161#CP018153.1/1620386-1620448#subopt1,   3.52737,   2.05056,  0.389021,   1.27889,-0.0863856, -0.440833,  0.907868, 0.0283201,  0.121484,  0.873211,  0.650468,  0.414086,  0.573898,-0.0785787, -0.212575, -0.578457,  0.252684,   0.47545
RF03161#CP018153.1/1620386-1620448#subopt2,  2.54874,  2.40193,-0.120919,-0.233186,0.0121138,-0.344295,-0.112165, 0.116459,  0.57644, 0.671145,0.0956294, 0.582313, 0.516606,-0.936712, 0.111288,-0.116438, 0.876997, 0.171921
RF03161#CP018153.1/1620386-1620448#subopt3,    3.4902,   1.88927, -0.924461, -0.655311,-0.0772697, -0.600303, -0.403479,  0.243505,  0.218119,   1.01027,  0.350571,  0.714875,  0.110027, -0.695087, 0.0612832, -0.362982,  0.585088,  0.225511
RF03161#CP018153.1/1620386-1620448#subopt4,   3.57244,   1.71645,  -1.13731, -0.499755, 0.0818175, -0.506702,  0.246927,  0.261353,-0.0495054,  0.437962, -0.610955,   1.08844,  0.582755,  -1.41881,  0.198728, 0.0419447,  0.635483, 0.0329385
RF03161#URS0001A244B4_1121932/1-63#subopt0,  3.64513,  1.68094, -1.13911,-0.189619, -0.15396,-0.479566, 0.855221,-0.686496,-0.357789, 0.456005, 0.470805, 0.781479, 0.411254,-0.951471,  0.46524,-0.894492, 0.234997,-0.352531
RF03161#URS0001A244B4_1121932/1-63#subopt1,   3.52737,   2.05056,  0.389022,   1.27889,-0.0863859, -0.440833,  0.907868, 0.0283199,  0.121484,  0.873211,  0.650468,  0.414086,  0.573898,-0.0785784, -0.212575, -0.578457,  0.252684,   0.47545
RF03161#URS0001A244B4_1121932/1-63#subopt2,  2.54873,  2.40193,-0.120919,-0.233186,0.0121136,-0.344296,-0.112165, 0.116458,  0.57644, 0.671144,0.0956296, 0.582314, 0.516606,-0.936712, 0.111288,-0.116438, 0.876997, 0.171921
RF03161#URS0001A244B4_1121932/1-63#subopt3,    3.4902,   1.88927, -0.924461, -0.655312,-0.0772697, -0.600304, -0.403479,  0.243505,  0.218119,   1.01027,  0.350571,  0.714875,  0.110027, -0.695087, 0.0612831, -0.362982,  0.585088,  0.225511
RF03161#URS0001A244B4_1121932/1-63#subopt4,   3.57244,   1.71645,  -1.13731, -0.499755, 0.0818169, -0.506702,  0.246927,  0.261353,-0.0495054,  0.437962, -0.610955,   1.08844,  0.582755,  -1.41881,  0.198728, 0.0419447,  0.635483, 0.0329386
RF03161#ARYN01000005.1/114590-114652#subopt0,  4.84289, 0.914697, -2.30852,-0.589384,-0.142733, -1.31306,   1.1264,-0.623203,-0.314355, 0.149785, 0.575106, 0.605346,-0.153708,-0.257492,  1.27351, -1.13848, 0.287838,-0.228552
RF03161#ARYN01000005.1/114590-114652#subopt1,  3.64513,  1.68093, -1.13911,-0.189619, -0.15396,-0.479566, 0.855221,-0.686496,-0.357789, 0.456005, 0.470805, 0.781478, 0.411254,-0.951471,  0.46524,-0.894492, 0.234996,-0.352531
RF03161#ARYN01000005.1/114590-114652#subopt2,  5.05099,  1.00807,  -1.2523, 0.726358,-0.137103, -1.40138,  1.25212, 0.107742,0.0740133, 0.586926, 0.713551, 0.210437,-0.102134, 0.568955,  0.75739,-0.786538, 0.217638, 0.499541
RF03161#ARYN01000005.1/114590-114652#subopt3,   4.22548,   1.35556,  -1.71773, -0.795478,   0.10519,  -1.38853,  0.265372, 0.0980891,  0.459618,  0.333809,  0.228536,  0.232399,-0.0379335, -0.248771,   1.12924, -0.403154,  0.861571,  0.158663
RF03161#ARYN01000005.1/114590-114652#subopt4,  4.20758,  1.31054, -1.84357, -0.70365, -0.40005, -0.58752,     0.42, 0.166082, 0.457765, 0.640265, 0.237026, 0.677913,-0.431942,-0.261329,  1.03971,-0.266433, 0.881604, 0.178803
RF03161#CP016359.1/2478922-2478860#subopt0,   2.88062,   1.39605,   1.09922,  -1.05876,   1.43415,-0.0646911,   1.19797,  -1.00361,  0.448083,  0.237538, -0.369536,-0.0375568,  0.157313, 0.0337998, -0.345189, -0.676675,  0.973757, -0.159875
RF03161#CP016359.1/2478922-2478860#subopt1,   2.91778,   1.35222,    1.0544,  -1.08316,  0.724908,   1.12308,   1.09032, -0.391601,   0.66703,  0.807659, -0.455368,  0.801265, -0.384005,-0.0780907,-0.0762789, -0.285641,   1.14042, -0.198475
RF03161#CP016359.1/2478922-2478860#subopt2,  2.92968,  1.35959,  1.23091, -1.27208,  1.31931, 0.237738, 0.798778,-0.449503, 0.654282, 0.442422,-0.442681, 0.277877,0.0882286,-0.105548,-0.106173,-0.466621,  1.07886,-0.283359
RF03161#CP016359.1/2478922-2478860#subopt3,   2.47085,  0.450424, -0.529835,  -0.68254,   1.11673,  0.259172, -0.608217, -0.290439,  0.252231,  0.929306, -0.143215,  0.804164, -0.448678, -0.293111, -0.363008, -0.285993,  0.487435,-0.0483337
RF03161#CP016359.1/2478922-2478860#subopt4,   2.82535,   1.47642,  0.841211, -0.796946,  0.585507,  0.908123,   1.39658, -0.939971,  0.805676,  0.862095, -0.654568,  0.733153, -0.506473,-0.0458972, -0.464377, -0.537965,  0.959091,-0.0952246
RF01739#MRCG01000001.1/170915-170860#subopt0,    4.81259,    1.37896,  -0.109819,  -0.283765,   0.377311,  -0.862089,   0.644911,   0.137987,   -0.81982,  -0.490695,  -0.915296,-0.00411833,    0.85851,    0.17187,  -0.135976,   0.561222,   0.613615,  -0.869362
RF01739#MRCG01000001.1/170915-170860#subopt1,   3.62368,   1.27713,   1.80385,   -1.6578,  0.460095,  0.832586,  0.199052, 0.0599331, 0.0878181,  -1.56575,  -1.02645, -0.042132,  0.432868, 0.0939099,  0.462118, -0.261495,  0.616021,-0.0486765
RF01739#MRCG01000001.1/170915-170860#subopt2,   3.54883,   1.42197,   1.63844,  -1.47717,  0.284587,  0.462633,  0.423799, -0.440781,  0.919293,  -1.08658, -0.487821, -0.188579, -0.250913, 0.0926101,  0.665717, -0.760232,  0.638685,-0.0921928
RF01739#MRCG01000001.1/170915-170860#subopt3,   3.0425,  1.31068,  1.48793, -1.37513, 0.398052, 0.517224, 0.334714,-0.285006,  0.58275, -0.42702,-0.473725,-0.115293, 0.116884, 0.107279, 0.150096,-0.919507, 0.527817,-0.356986
RF01739#MRCG01000001.1/170915-170860#subopt4,   3.01521,   1.16714,   1.65949,  -1.62077,  0.578337,  0.645868,  0.165569,  0.275005,   0.11681, -0.695565, -0.213811,-0.0421224,  0.197037,  0.102759,  0.439901, -0.656451,  0.713662,  -0.34548
RF01739#CM001633.1/4650219-4650298#subopt0,   4.63486,  0.776592,  -1.99853,  -1.07397, -0.423923, 0.0373699,  -1.64146,  0.435291, 0.0298633,  0.428384, -0.760417,  0.728014,  0.624436,  0.225257, -0.331051,-0.0881549,  0.837265, -0.123598
RF01739#CM001633.1/4650219-4650298#subopt1,  5.05195, 0.146635, 0.160832, -1.96967, 0.257713,  1.75456, 0.351717,  -0.1508,-0.531909, 0.335255, -1.05703, 0.711242, 0.127642, 0.533601,-0.423674, 0.569986, 0.591385, 0.636641
RF01739#CM001633.1/4650219-4650298#subopt2,   3.85727,  0.700525,  0.285691,  -1.44264,  0.258041,    1.1889,   1.00987, -0.361995, 0.0020116,   1.69131, -0.194929,   0.56304, -0.481106,  0.279577, -0.500901,-0.0386473,  0.514269, -0.135736
RF01739#CM001633.1/4650219-4650298#subopt3,   4.51267,  0.146376, -0.303748,  -1.58969,  0.286679,   1.33965,  0.565742, -0.336195, -0.178818,   1.53968, -0.681446,   0.78594,-0.0016574,  0.584908, -0.871635,-0.0662093,  0.627745,  0.262231
RF01739#CM001633.1/4650219-4650298#subopt4,    4.51267,   0.146377,  -0.303748,   -1.58969,   0.286679,    1.33965,   0.565742,  -0.336194,  -0.178818,    1.53968,  -0.681445,    0.78594,-0.00165756,   0.584909,  -0.871636, -0.0662094,   0.627745,   0.262231
RF01739#ALVZ01000231.1/41142-41207#subopt0,   3.9148, 0.624874, -0.12629, -1.46931, -0.21484, 0.722719,  1.52927, 0.748426, 0.236022, 0.914236,-0.942191, 0.178855,0.0760769, 0.666893,-0.598312,0.0856385, 0.364816,-0.373045
RF01739#ALVZ01000231.1/41142-41207#subopt1,  4.47584, 0.852705, 0.211472, -1.79547, 0.109849, 0.052501,  1.26687, 0.400225, 0.695978,-0.252974, -1.03375,-0.660941,0.0582405,  0.70139, 0.066303, 0.253807, 0.467831,-0.271688
RF01739#ALVZ01000231.1/41142-41207#subopt2,   3.92082,   0.73014,-0.0411984,  -1.63849,  0.369218, 0.0627112,   1.27409,  0.675192,  0.247538,      0.54,  -1.04946, -0.529428,  0.447926,    0.7803, -0.558969, 0.0738796,  0.391645, -0.621801
RF01739#ALVZ01000231.1/41142-41207#subopt3,  3.89453, 0.572301, 0.119934, -1.88527, 0.503065, 0.176483,  1.02677,  1.19935,-0.164003, 0.268151,-0.711767,-0.401746, 0.516891, 0.763053,   -0.202, 0.424795, 0.583114,-0.593647
RF01739#ALVZ01000231.1/41142-41207#subopt4,    4.49116,   0.238918,   -0.84979,   -1.60208,   0.486309,  -0.369595,   0.715933,   0.590464,  -0.101112,   0.874527,  -0.913964,  -0.401646,-0.00496588,   0.512495,   -0.57113,  0.0295735,   0.303684,  -0.676595
RF01739#JTHE01000274.1/3501797-3501863#subopt0,   5.02215,  0.807846,  -1.85187,  -1.17577, -0.909716,  0.900407, -0.853141,  0.631468,  -1.03743,   0.52719,   0.26017,  0.718347,  0.583332,  0.279675,  0.541011,-0.0438159,-0.0732099,  0.846037
RF01739#JTHE01000274.1/3501797-3501863#subopt1,   5.40752,  0.339149,  -2.16163,  -1.10592, -0.772416,  0.834981,  -1.16784, -0.340322, -0.497043, 0.0458723, -0.205496,   0.91633, 0.0331001,-0.0917193,  0.752237,  -1.08554, -0.124485,    1.2293
RF01739#JTHE01000274.1/3501797-3501863#subopt2,   5.45116,   0.25848,  -2.38192,  -1.09184, -0.896021,  0.805227, -0.622766,-0.0741561, -0.189282,-0.0326284, -0.326345,  0.927627,-0.0187499, -0.133127,  0.830802, -0.869345, 0.0328546,   1.15279
RF01739#JTHE01000274.1/3501797-3501863#subopt3,  4.93218,  1.16023,  -1.8508,-0.600379,-0.548607, 0.314145,-0.747596, -1.00157,-0.804846, 0.594059, 0.200332, 0.153607, 0.727702, 0.549611, -0.28377,-0.725601,-0.317466, 0.847258
RF01739#JTHE01000274.1/3501797-3501863#subopt4,  4.93488,  1.04465, -1.57986,-0.839574,-0.852616,  1.04632, -1.53211,-0.520087,-0.649872, 0.441744,-0.152242, 0.945117, 0.440718,-0.328966, 0.334932,-0.606322,-0.354617,  1.10032
RF01739#AADV02000026.1/14400-14340#subopt0,   3.64624,   1.59802,   1.44679,  -1.47925,  0.235328,  0.831456,  0.578223, -0.127911,  0.774876, -0.894029,  -1.33591, -0.610958,  0.534404,  0.651861,-0.0585734, -0.218046,  0.430081,  0.138501
RF01739#AADV02000026.1/14400-14340#subopt1,   3.69397,   1.07137,   1.84728, -0.124234,   1.45305, -0.294802,  0.920655,  0.376414, -0.209409,  0.396503,-0.0330333, -0.583895,  0.352849,  0.898047,-0.0273256, -0.324776,  0.725252, -0.404525
RF01739#AADV02000026.1/14400-14340#subopt2,   3.71754,  0.754731,   1.95338,-0.0786737,  0.522012,  0.634188,  0.444256,   0.76388, -0.233036,  0.372235,0.00410738,  0.509792,-0.0592973,  0.650658,  0.457619, -0.658749,  0.602801, -0.775988
RF01739#AADV02000026.1/14400-14340#subopt3,    3.7089,  0.984749,   2.03392, -0.280498,  0.832412,  -0.10419,  0.449151,     1.055, -0.225424,  0.279817,-0.0610047, -0.274119,  0.250794,   1.07766,  0.268312, -0.690067,  0.566556, -0.864935
RF01739#AADV02000026.1/14400-14340#subopt4,  3.76614, 0.896244,  1.89636, -0.16671, 0.452858, 0.546207, 0.767737,  1.04982,-0.177328, 0.457178, 0.104881,0.0918738,0.0562718,  1.05956, 0.290668,-0.554033, 0.479938,-0.685501
RF03158#MKKD01000014.1/69493-69538#subopt0,   3.27662, 0.0826399,-0.0602953,  0.744367,   2.02397, -0.627562, -0.386284, -0.581883,  -0.64994,  0.213379,  0.293433, -0.271494, -0.343156,  0.314954,-0.0567758, -0.249274,  0.791902,   0.60605
RF03158#MKKD01000014.1/69493-69538#subopt1,    3.74206,   -0.20064,-0.00959339,    1.66975,    2.02371,  -0.935537,   0.593909,   0.223429,   0.263701,  -0.505353,   0.251821,  -0.695518,  -0.768159,   0.116709,   0.343313,  -0.413186,    1.16819,   0.255234
RF03158#MKKD01000014.1/69493-69538#subopt2,    3.87521,   -0.22973,-0.00100894,    1.59966,    1.86154,  -0.571367,   0.717966,   0.520591,  -0.236481,  -0.761631, -0.0177066,  -0.913061,  -0.100569,  -0.350232,  -0.790462,  -0.121752,    0.61038,  0.0121563
RF03158#URS0001A237F1_12908/1-46#subopt0,   3.27662, 0.0826397,-0.0602953,  0.744368,   2.02397, -0.627563, -0.386284, -0.581884, -0.649941,  0.213379,  0.293433, -0.271494, -0.343156,  0.314954,-0.0567758, -0.249274,  0.791902,   0.60605
RF03158#URS0001A237F1_12908/1-46#subopt1,    3.74206,  -0.200641,-0.00959324,    1.66975,    2.02371,  -0.935537,   0.593909,   0.223429,   0.263701,  -0.505353,   0.251821,  -0.695518,  -0.768159,   0.116709,   0.343313,  -0.413186,    1.16819,   0.255234
RF03158#URS0001A237F1_12908/1-46#subopt2,    3.87521,   -0.22973,-0.00100923,    1.59966,    1.86154,  -0.571367,   0.717966,   0.520591,  -0.236481,  -0.761631, -0.0177066,  -0.913061,  -0.100569,  -0.350232,  -0.790462,  -0.121752,    0.61038,  0.0121564
RF03158#URS0001A23BF5_1206744/1-46#subopt0,   3.27662, 0.0826396,-0.0602954,  0.744368,   2.02397, -0.627563, -0.386284, -0.581883,  -0.64994,  0.213379,  0.293433, -0.271494, -0.343156,  0.314954,-0.0567758, -0.249274,  0.791902,   0.60605
RF03158#URS0001A23BF5_1206744/1-46#subopt1,    3.74206,  -0.200641,-0.00959357,    1.66975,    2.02371,  -0.935537,   0.593909,   0.223429,   0.263701,  -0.505353,   0.251821,  -0.695518,  -0.768159,   0.116709,   0.343313,  -0.413186,    1.16819,   0.255234
RF03158#URS0001A23BF5_1206744/1-46#subopt2,    3.87521,  -0.229731,-0.00100943,    1.59966,    1.86154,  -0.571367,   0.717967,   0.520592,  -0.236481,  -0.761631, -0.0177064,  -0.913061,  -0.100569,  -0.350232,  -0.790462,  -0.121752,    0.61038,  0.0121563
RF03158#MKKY01000090.1/22688-22643#subopt0,   3.27662, 0.0826395,-0.0602955,  0.744367,   2.02397, -0.627563, -0.386284, -0.581884, -0.649941,  0.213379,  0.293433, -0.271493, -0.343155,  0.314954,-0.0567757, -0.249274,  0.791902,   0.60605
RF03158#MKKY01000090.1/22688-22643#subopt1,    3.74206,   -0.20064,-0.00959362,    1.66974,    2.02371,  -0.935537,   0.593909,    0.22343,   0.263701,  -0.505353,   0.251821,  -0.695518,  -0.768159,   0.116709,   0.343313,  -0.413186,    1.16819,   0.255234
